reaction	linear_coefficient
rxn01064_c	[0.1169508441274209, 0.11587880764843383, 0.1102028338529377, 0.09158859927525768]
rxn06979_c	[0.2866325683698764, 0.297345095016696, 0.31051434037082276, 0.2484385849098343]
rxn06887_c	[0.2866325683698764, 0.297345095016696, 0.31051434037082276, 0.2484385849098343]
rxn07585_c	[0.08060350949848519, 0.09156044614338091, 0.08502130322660527, 0.06664799298054257]
rxn15699_c	[0.08060350949848519, 0.09156044614338091, 0.08502130322660527, 0.06664799298054257]
rxn38030_c	[0.07840291776385008, 0.09156044614338091, 0.09319837095627322, 0.06856150215016221]
rxn02939_c	[0.11778814243543176, 0.11531270415451005, 0.1102028338529377, 0.08988449300546664]
rxn33750_c	[0.011225829743800984, 0.013582698646919768, 0.013282725991910644, 0.010275290760246336]
rxn00510_c	[0.025763025126124047, 0.02696218532976661, 0.03110809397103768, 0.022940555227881267]
rxn03903_c	[0.11778814243543176, 0.1347890739291406, 0.14683439147818594, 0.0867362288538365]
rxn03904_c	[0.11778814243543176, 0.1347890739291406, 0.14683439147818594, 0.0867362288538365]
rxn27766_c	[0.08241765585704636, 0.09949794008587941, 0.10786805174772604, 0.07628052590364379]
rxn28376_c	[0.08241765585704636, 0.09949794008587941, 0.10786805174772604, 0.07628052590364379]
rxn04413_c	[0.3201030318867197, 0.4304035096953436, 0.42824492574386713, 0.2755887527806184]
rxn03537_c	[0.3201030318867197, 0.4304035096953436, 0.42824492574386713, 0.2755887527806184]
rxn03536_c	[0.3201030318867197, 0.4304035096953436, 0.42824492574386713, 0.2755887527806184]
rxn03173_c	[0.1936065784307509, 0.1998307539787927, 0.2020802389446169, 0.15889357657093706]
rxn28146_c	[0.02669437940939284, 0.02867477737340626, 0.030159255601649948, 0.023305097533288643]
rxn16681_c	[0.21525825413806343, 0.2895160038445474, 0.2924970725867573, 0.2194037910798314]
rxn38153_c	[0.1618858538147564, 0.17363341062546062, 0.17154683347907554, 0.11187179649814236]
rxn33488_c	[0.07825263345593085, 0.07602271148963029, 0.07394441487346351, 0.06787552716911326]
rxn32595_c	[0.07825263345593085, 0.07602271148963029, 0.07394441487346351, 0.06787552716911326]
rxn28256_c	[0.07825263345593085, 0.07602271148963029, 0.07394441487346351, 0.06787552716911326]
rxn19836_c	[0.024536726058965074, 0.02696218532976661, 0.029669855918720626, 0.020666006591466016]
rxn32711_c	[0.08241765585704636, 0.10220801008794823, 0.09041582248192268, 0.0854725907347086]
rxn34627_c	[0.08241765585704636, 0.10220801008794823, 0.09041582248192268, 0.0854725907347086]
rxn34739_c	[0.005311068553891956, 0.004777982330188454, 0.005510780258697868, 0.006506038732616423]
rxn03617_c	[0.005311068553891956, 0.004777982330188454, 0.005510780258697868, 0.006506038732616423]
rxn34735_c	[0.005311068553891956, 0.004777982330188454, 0.005510780258697868, 0.006506038732616423]
rxn34736_c	[0.005311068553891956, 0.004777982330188454, 0.005510780258697868, 0.006506038732616423]
rxn34737_c	[0.005311068553891956, 0.004777982330188454, 0.005510780258697868, 0.006506038732616423]
rxn34734_c	[0.005311068553891956, 0.004777982330188454, 0.005510780258697868, 0.006506038732616423]
rxn34738_c	[0.005311068553891956, 0.004777982330188454, 0.005510780258697868, 0.006506038732616423]
rxn27455_c	[0.005311068553891956, 0.004777982330188454, 0.005510780258697868, 0.006506038732616423]
rxn30743_c	[0.01616374288888515, 0.017485199453202545, 0.024050442294491214, 0.020406058174200655]
rxn32462_c	[0.023237840204562234, 0.02615742345982282, 0.027302079394284615, 0.023305097533288643]
rxn02285_c	[0.07919727770401204, 0.08915149505796124, 0.09005334490640092, 0.07433813361156341]
rxn02284_c	[0.07919727770401204, 0.08915149505796124, 0.09005334490640092, 0.07433813361156341]
rxn19898_c	[0.08241765585704636, 0.09949794008587941, 0.09315572654016474, 0.08438947237829188]
rxn00265_c	[0.020822556597965704, 0.01962916594482933, 0.02609737449929625, 0.014622205926688024]
rxn27686_c	[0.058951833791172664, 0.061665362860302095, 0.07096996650732497, 0.031887113191918566]
rxn27716_c	[0.02669437940939284, 0.027542570344263034, 0.029743472501167656, 0.023305097533288643]
rxn20041_c	[0.35504413470482377, 0.351173107627857, 0.3106422736963477, 0.3413918058615971]
rxn20040_c	[0.35504413470482377, 0.351173107627857, 0.3106422736963477, 0.3413918058615971]
rxn03669_c	[0.35504413470482377, 0.351173107627857, 0.3106422736963477, 0.3413918058615971]
rxn07484_c	[0.35504413470482377, 0.351173107627857, 0.3106422736963477, 0.3413918058615971]
rxn03596_c	[0.35504413470482377, 0.351173107627857, 0.3106422736963477, 0.3413918058615971]
rxn03668_c	[0.35504413470482377, 0.351173107627857, 0.3106422736963477, 0.3413918058615971]
rxn07485_c	[0.35504413470482377, 0.351173107627857, 0.3106422736963477, 0.3413918058615971]
rxn38113_c	[0.0191586945636822, 0.022038117055026365, 0.02938099491599597, 0.017950989804387606]
rxn01361_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn38104_c	[0.07359381973867109, 0.07602271148963029, 0.08152446071006332, 0.0697384908139678]
rxn38135_c	[0.07359381973867109, 0.07602271148963029, 0.08152446071006332, 0.0697384908139678]
rxn38099_c	[0.07359381973867109, 0.07602271148963029, 0.08152446071006332, 0.0697384908139678]
rxn32365_c	[0.029055990050043813, 0.02867477737340626, 0.03410386454523045, 0.02754019802547688]
rxn01610_c	[0.00685685006227732, 0.005946323619418633, 0.006566229678971703, 0.0054373619132465295]
rxn06091_c	[0.2901535151387492, 0.3072458841008318, 0.3698114078500553, 0.26495975090512436]
rxn32753_c	[0.2901535151387492, 0.3072458841008318, 0.3698114078500553, 0.26495975090512436]
rxn33063_c	[0.2901535151387492, 0.3072458841008318, 0.3698114078500553, 0.26495975090512436]
rxn32174_c	[0.013802132256413389, 0.011619403488764238, 0.016918162875280012, 0.010333057071122892]
rxn32939_c	[0.07359381973867109, 0.07325241771249075, 0.07174822719297895, 0.07306727468433905]
rxn32176_c	[0.07359381973867109, 0.07325241771249075, 0.07174822719297895, 0.07306727468433905]
rxn32643_c	[0.11778814243543176, 0.15736094583325608, 0.16019275631507934, 0.08988449300546664]
rxn03541_c	[1.0, 1.0, 1.0, 1.0]
rxn14028_c	[0.025763025126124047, 0.027735286432748432, 0.029669855918720626, 0.03220482792738883]
rxn35698_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn27708_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn31217_c	[0.008381162385102383, 0.007921663532588304, 0.009231505991654072, 0.007192013718062387]
rxn31243_c	[0.008381162385102383, 0.007921663532588304, 0.009231505991654072, 0.007192013718062387]
rxn33618_c	[0.008381162385102383, 0.007921663532588304, 0.009231505991654072, 0.007192013718062387]
rxn38243_c	[0.08547701508770637, 0.09388508401803371, 0.09041582248192268, 0.07306727468433905]
rxn11997_c	[0.00981959794932782, 0.009619974065566283, 0.011683560204494223, 0.008831132893063953]
rxn02791_c	[0.00981959794932782, 0.009619974065566283, 0.011683560204494223, 0.008831132893063953]
rxn05952_c	[0.00981959794932782, 0.009619974065566283, 0.011683560204494223, 0.008831132893063953]
rxn31443_c	[0.00981959794932782, 0.009619974065566283, 0.011683560204494223, 0.008831132893063953]
rxn06817_c	[0.00981959794932782, 0.009619974065566283, 0.011683560204494223, 0.008831132893063953]
rxn06025_c	[0.00981959794932782, 0.009619974065566283, 0.011683560204494223, 0.008831132893063953]
rxn33431_c	[0.00981959794932782, 0.009619974065566283, 0.011683560204494223, 0.008831132893063953]
rxn31675_c	[0.00981959794932782, 0.009619974065566283, 0.011683560204494223, 0.008831132893063953]
rxn03511_c	[0.06674514889305207, 0.08638120123952607, 0.08581022502111132, 0.06249603911972155]
rxn27818_c	[0.02388191583680494, 0.024278441586766286, 0.029669855918720626, 0.017936548224836386]
rxn35527_c	[0.02388191583680494, 0.024278441586766286, 0.029669855918720626, 0.017936548224836386]
rxn32553_c	[0.02388191583680494, 0.024278441586766286, 0.029669855918720626, 0.017936548224836386]
rxn16801_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn27692_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn30710_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn19646_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn04598_c	[0.03552895010950632, 0.03380584324068628, 0.03958367264241473, 0.05713821344332086]
rxn04597_c	[0.03552895010950632, 0.03380584324068628, 0.03958367264241473, 0.05713821344332086]
rxn30983_c	[0.02669437940939284, 0.02867477737340626, 0.029669855918720626, 0.02620435200126451]
rxn19892_c	[0.028304568485910002, 0.028361613726520317, 0.03216354339034652, 0.025561701751540884]
rxn19896_c	[0.028304568485910002, 0.028361613726520317, 0.03216354339034652, 0.025561701751540884]
rxn28381_c	[0.028304568485910002, 0.028361613726520317, 0.03216354339034652, 0.025561701751540884]
rxn01025_c	[0.4692387436004973, 1.0, 0.3380413141822691, 0.308891033085867]
rxn02090_c	[0.4692387436004973, 1.0, 0.3380413141822691, 0.308891033085867]
rxn00717_c	[0.4692387436004973, 1.0, 0.3380413141822691, 0.308891033085867]
rxn33706_c	[0.03182551524660358, 0.03814195524399642, 0.040287305595053925, 0.028038432487016596]
rxn15233_c	[0.4334710770397621, 0.41921393181643557, 1.0, 0.3913668887217745]
rxn28081_c	[0.06836607255948665, 0.09156044614338091, 0.09297448774757891, 0.07019340053685384]
rxn05114_c	[0.1598462809943164, 0.16050462699931575, 0.19287970511254643, 0.14796130150288225]
rxn16623_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn22826_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn22827_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn09037_c	[0.09521329165169369, 0.10568894442744042, 0.11871039580262129, 0.07019340053685384]
rxn16399_c	[0.025763025126124047, 0.030782609591731493, 0.03443435880384587, 0.023305097533288643]
rxn27779_c	[0.03572217280163289, 0.030782609591731493, 0.06144959951584123, 0.03417610340788504]
rxn27618_c	[0.13610135947608065, 0.12434627082807284, 0.14683439147818594, 0.15069798070692175]
rxn19322_c	[0.3154442181612807, 0.39290818561016233, 0.6022768078193024, 0.26495975090512436]
rxn33328_c	[0.07825263345593085, 0.07523980238067456, 0.08416841480793649, 0.07019340053685384]
rxn04588_c	[0.024880233059010888, 0.02696218532976661, 0.026822329659989676, 0.023305097533288643]
rxn15139_c	[0.01616374288888515, 0.015533949050061157, 0.01883716182210971, 0.01494714144826973]
rxn15469_c	[0.01616374288888515, 0.015533949050061157, 0.01883716182210971, 0.01494714144826973]
rxn34778_c	[0.01616374288888515, 0.015533949050061157, 0.01883716182210971, 0.01494714144826973]
rxn34772_c	[0.01616374288888515, 0.015533949050061157, 0.01883716182210971, 0.01494714144826973]
rxn38342_c	[0.01616374288888515, 0.015533949050061157, 0.01883716182210971, 0.01494714144826973]
rxn34777_c	[0.01616374288888515, 0.015533949050061157, 0.01883716182210971, 0.01494714144826973]
rxn33707_c	[0.01616374288888515, 0.015533949050061157, 0.01883716182210971, 0.01494714144826973]
rxn38341_c	[0.01616374288888515, 0.015533949050061157, 0.01883716182210971, 0.01494714144826973]
rxn34769_c	[0.01616374288888515, 0.015533949050061157, 0.01883716182210971, 0.01494714144826973]
rxn34775_c	[0.01616374288888515, 0.015533949050061157, 0.01883716182210971, 0.01494714144826973]
rxn34779_c	[0.01616374288888515, 0.015533949050061157, 0.01883716182210971, 0.01494714144826973]
rxn38275_c	[0.05890889541514454, 0.07515548909557557, 0.06641767456182425, 0.05593234162774117]
rxn06080_c	[0.07840291776385008, 0.08638120123952607, 0.09054375574954796, 0.0753057193755404]
rxn15667_c	[0.06612254245700264, 0.0709759589157084, 0.07130046076594039, 0.05593234162774117]
rxn32399_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.0261826896282735]
rxn02483_c	[0.21525825413806343, 0.2895160038445474, 0.2690319798583647, 0.16633821032760204]
rxn16699_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn16694_c	[0.025763025126124047, 0.02696218532976661, 0.029669855918720626, 0.023305097533288643]
rxn35519_c	[0.0029494579173305847, 0.0019956437947311143, 0.002770876209140735, 0.0025273838168832687]
rxn25051_c	[0.015390852136737273, 0.017545423228273255, 0.022227393298380485, 0.014311711984657543]
rxn32171_c	[0.015390852136737273, 0.017545423228273255, 0.022227393298380485, 0.014311711984657543]
rxn33806_c	[0.015390852136737273, 0.017545423228273255, 0.022227393298380485, 0.014311711984657543]
rxn34185_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn03057_c	[0.11778814243543176, 0.13209104862427204, 0.1565253361823533, 0.08743664546573508]
rxn07372_c	[0.02931362029803337, 0.029951521462719195, 0.03292048185829632, 0.030695682955890105]
rxn07391_c	[0.02931362029803337, 0.029951521462719195, 0.03292048185829632, 0.030695682955890105]
rxn07647_c	[0.02931362029803337, 0.029951521462719195, 0.03292048185829632, 0.030695682955890105]
rxn07648_c	[0.02931362029803337, 0.029951521462719195, 0.03292048185829632, 0.030695682955890105]
rxn15633_c	[0.058307758167109175, 0.04082793573603697, 0.039946150227586415, 0.032457555551214406]
rxn30364_c	[0.029131132204003433, 0.030746475326689067, 0.03972226700924216, 0.028038432487016596]
rxn30256_c	[0.4334710770397621, 0.41921393181643557, 1.0, 0.3913668887217745]
rxn32471_c	[0.09612573216273945, 0.10467718498973423, 0.1102028338529377, 0.08988449300546664]
rxn24149_c	[0.02229319594830184, 0.02696218532976661, 0.029669855918720626, 0.02226902181905519]
rxn06600_c	[0.02229319594830184, 0.02696218532976661, 0.029669855918720626, 0.02226902181905519]
rxn32413_c	[0.014832653256550822, 0.015509859540032873, 0.016662296349679383, 0.014181737783353205]
rxn35418_c	[0.014832653256550822, 0.015509859540032873, 0.016662296349679383, 0.014181737783353205]
rxn28089_c	[0.014832653256550822, 0.015509859540032873, 0.016662296349679383, 0.014181737783353205]
rxn30338_c	[0.014832653256550822, 0.015509859540032873, 0.016662296349679383, 0.014181737783353205]
rxn33484_c	[0.014832653256550822, 0.015509859540032873, 0.016662296349679383, 0.014181737783353205]
rxn35424_c	[0.014832653256550822, 0.015509859540032873, 0.016662296349679383, 0.014181737783353205]
rxn04999_c	[0.0021873017575538955, 0.0026701501060818317, 0.006203752100554981, 0.0015742396265948319]
rxn05047_c	[0.0021873017575538955, 0.0026701501060818317, 0.006203752100554981, 0.0015742396265948319]
rxn27845_c	[0.01256765396605274, 0.010981031448237337, 0.011406371461189413, 0.010766304428346269]
rxn16665_c	[0.1275136844340393, 0.16050462699931575, 0.12737787438508621, 0.09684533395342655]
biomass_GmNeg	[0.038341413690273426, 0.0012963304713286643, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00069_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn08234_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn05616_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00644_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn10271_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
protein_rxn	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn08186_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00263_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00009_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn09063_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn10280_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn08307_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn09106_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn09065_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn05245_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn08920_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
dna_rxn	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn08737_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00060_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd10515_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00205_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00099_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_biomass	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn08947_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00322_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn08309_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00149_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn25583_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00104_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn05206_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn08856_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00084_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn05222_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00220_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
lipid_rxn	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn13097_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn09121_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn09427_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn10272_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
SNK_cpd03187_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn00339_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn00938_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00226_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00107_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn09113_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00393_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn09300_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn08721_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn32338_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn05224_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn09720_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn10281_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn10202_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn08084_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn00465_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn00569_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rna_rxn	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn08747_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn08241_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00063_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn08547_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00305_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00971_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
SNK_cpd00242_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn00399_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00039_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn08786_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00254_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00156_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn09166_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00051_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn09111_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00133_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00119_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn01207_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn10211_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn29888_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn37219_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn29122_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00065_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn05221_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00030_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn36659_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn09339_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
cofactor_rxn	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn08155_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn09109_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn08284_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn10867_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn10204_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00129_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00035_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00132_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00041_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00053_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00023_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00033_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00066_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00054_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00161_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
EX_cpd00027_e	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn09248_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn08625_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn06418_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn05218_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn09865_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn32796_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn09307_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn08617_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn05220_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
SNK_cpd00528_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn08104_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
rxn09118_c	[0.038341413690273426, 0.04091224902113596, 0.04190779359052458, 0.035187013910515694]
