reaction	linear_coefficient
rxn34770_c	[0.04708274794326282, 0.047834440640913516, 0.051525786651816625, 0.05411863234659521]
rxn34708_c	[0.009247681659130074, 0.008231463938114497, 0.006412738928810073, 0.0070168162911106524]
rxn38011_c	[0.009247681659130074, 0.008231463938114497, 0.006412738928810073, 0.0070168162911106524]
rxn32132_c	[0.0032278979333124668, 0.0014865080979995717, 0.00168183206083291, 0.001937842991686855]
rxn14216_c	[0.03748011704337474, 0.041191919879047675, 0.02224697420110843, 0.024846369503352294]
rxn13976_c	[0.03748011704337474, 0.041191919879047675, 0.02224697420110843, 0.024846369503352294]
rxn03174_c	[0.02230806031221457, 0.02205231971366589, 0.02207974214556085, 0.027101636990961714]
rxn03421_c	[0.02230806031221457, 0.02205231971366589, 0.02207974214556085, 0.027101636990961714]
rxn00302_c	[0.02230806031221457, 0.02205231971366589, 0.02207974214556085, 0.027101636990961714]
rxn03419_c	[0.02230806031221457, 0.02205231971366589, 0.02207974214556085, 0.027101636990961714]
rxn00347_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn38535_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.018343989676836064]
rxn16678_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.018343989676836064]
rxn32371_c	[0.013295898640681316, 0.012092478380106294, 0.011319679544660241, 0.01118998543449938]
rxn02341_c	[0.0249401519466702, 0.04936702698742309, 0.05917005198788516, 0.06786744540680724]
rxn00002_c	[0.049379573152127626, 0.06163953716922966, 0.07230657013166505, 0.07313589813304791]
rxn03150_c	[0.07445449934609392, 0.05719543077482674, 0.05410028018896997, 0.06786744540680724]
rxn31868_c	[0.01014339344984573, 0.0098270872530079, 0.00941411426547176, 0.01135635762137657]
rxn31335_c	[0.01014339344984573, 0.0098270872530079, 0.00941411426547176, 0.01135635762137657]
rxn38459_c	[0.01014339344984573, 0.0098270872530079, 0.00941411426547176, 0.01135635762137657]
rxn38097_c	[0.01014339344984573, 0.0098270872530079, 0.00941411426547176, 0.01135635762137657]
rxn01153_c	[0.13681405446329079, 0.15227882109318258, 0.14606470885862397, 0.134767552308376]
rxn30618_c	[0.1187797231533611, 0.1061751568330778, 0.0878943581701267, 0.08870556240568138]
rxn01494_c	[0.018772417822690655, 0.02321850366988105, 0.03811201537635872, 0.04833719868549576]
rxn31394_c	[0.018224815489338825, 0.018305559783293898, 0.01750286479898718, 0.02053310132799679]
rxn19253_c	[0.041898628291841315, 0.024124660118664695, 0.02168806706526985, 0.042033541197693994]
rxn33346_c	[0.041898628291841315, 0.024124660118664695, 0.02168806706526985, 0.042033541197693994]
rxn33299_c	[0.041898628291841315, 0.024124660118664695, 0.02168806706526985, 0.042033541197693994]
rxn11774_c	[0.30447228696237827, 0.28945908830578976, 0.33553422835764035, 0.36945401450679444]
rxn02629_c	[0.30447228696237827, 0.28945908830578976, 0.33553422835764035, 0.36945401450679444]
rxn11767_c	[0.30447228696237827, 0.28945908830578976, 0.33553422835764035, 0.36945401450679444]
rxn01786_c	[0.018772417822690655, 0.019101401537405836, 0.02175848055992168, 0.02053310132799679]
rxn02772_c	[0.018772417822690655, 0.019101401537405836, 0.02175848055992168, 0.02053310132799679]
rxn19263_c	[0.018772417822690655, 0.019101401537405836, 0.02175848055992168, 0.02053310132799679]
rxn01788_c	[0.018772417822690655, 0.019101401537405836, 0.02175848055992168, 0.02053310132799679]
rxn33637_c	[0.017244036097701834, 0.012092478380106294, 0.011742160527903174, 0.01472077305391118]
rxn35351_c	[0.017244036097701834, 0.012092478380106294, 0.011742160527903174, 0.01472077305391118]
rxn32500_c	[0.017244036097701834, 0.012092478380106294, 0.011742160527903174, 0.01472077305391118]
rxn32798_c	[0.017244036097701834, 0.012092478380106294, 0.011742160527903174, 0.01472077305391118]
rxn31783_c	[0.017244036097701834, 0.012092478380106294, 0.011742160527903174, 0.01472077305391118]
rxn31982_c	[0.017244036097701834, 0.012092478380106294, 0.011742160527903174, 0.01472077305391118]
rxn03039_c	[0.016708610612375413, 0.01641839048191635, 0.017428050457406037, 0.02053310132799679]
rxn16543_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.019836717949270923]
rxn01124_c	[0.024089475942793932, 0.021768653350799368, 0.02224697420110843, 0.024846369503352294]
rxn31801_c	[0.009507888434651517, 0.010205309078728747, 0.01037789901216798, 0.013172587381799267]
rxn06798_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.0204744780212491]
rxn02798_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.0204744780212491]
rxn32932_c	[0.10770592319003436, 0.09751545298528289, 0.0751539159433458, 0.07752627540491515]
rxn33143_c	[0.10770592319003436, 0.09751545298528289, 0.0751539159433458, 0.07752627540491515]
rxn32684_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.020608500062366]
rxn38257_c	[0.012200027790230068, 0.012931658048697295, 0.013190038073967483, 0.015021167294059244]
rxn30396_c	[0.049379573152127626, 0.058511327538662436, 0.07722671329852446, 0.08291950728650618]
rxn16544_c	[0.018369930811383075, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn38274_c	[0.045676630547019155, 0.04315394558423549, 0.03935745411188356, 0.05357330127205314]
rxn06983_c	[0.38613217938309097, 1.0, 0.30202620519690965, 0.36834486657402327]
rxn35448_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.021588247412096053]
rxn16583_c	[0.05350284980509653, 0.05304681011190599, 0.051996676910396784, 0.0477687603631139]
rxn14097_c	[0.020776843500967628, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn01203_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.018293153729157758]
rxn01202_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.018293153729157758]
rxn27789_c	[0.007851572213738365, 0.009090342660610267, 0.011319679544660241, 0.011018991789546455]
rxn20003_c	[0.06446656229304061, 0.05782974029103101, 0.046561635087213206, 0.05109158274589073]
rxn32053_c	[0.06446656229304061, 0.05782974029103101, 0.046561635087213206, 0.05109158274589073]
rxn32754_c	[0.01014339344984573, 0.01006741570139536, 0.007675781041830858, 0.0072016742799058545]
rxn15754_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn31437_c	[0.040492510895597654, 0.018636503877587578, 0.018536353240080152, 0.021814698450649046]
rxn06043_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.021588247412096053]
rxn33079_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn06864_c	[0.05358791736332131, 0.04936702698742309, 0.046755272203894055, 0.05411863234659521]
rxn00792_c	[0.05358791736332131, 0.04936702698742309, 0.046755272203894055, 0.05411863234659521]
rxn03978_c	[0.009442836740771156, 0.011336034733803891, 0.015729324830575687, 0.02053310132799679]
rxn03236_c	[0.17420376684111297, 0.15227882109318258, 0.20767211842825645, 0.2099169470169024]
rxn31241_c	[0.07841764878009452, 0.07796217272387597, 0.08394240061222476, 0.09643724788047442]
rxn02297_c	[0.021187169576627838, 0.018312239921938644, 0.018536353240080152, 0.02390359375138128]
rxn07879_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn27937_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn30665_c	[0.018772417822690655, 0.018305559783293898, 0.016032983038718914, 0.018565819263390307]
rxn31218_c	[0.018772417822690655, 0.018305559783293898, 0.016032983038718914, 0.018565819263390307]
rxn03440_c	[0.013295898640681316, 0.012541616792689303, 0.012956793360476084, 0.016546245718331378]
rxn14399_c	[0.01667858675448249, 0.015642247781709178, 0.014404670906540394, 0.016546245718331378]
rxn31977_c	[0.042228890739337624, 0.02345095249979018, 0.02224697420110843, 0.02665797781177624]
rxn08040_c	[0.013461029864429474, 0.015642247781709178, 0.01529364131165547, 0.017479778566304893]
rxn20608_c	[0.0720325747275629, 0.06325091971594043, 0.07230657013166505, 0.06822329704055537]
rxn07580_c	[0.024419738390290244, 0.022304467597479786, 0.04199355942938751, 0.04732510118392843]
rxn31104_c	[0.02261330287991247, 0.024195576710666147, 0.03684017157458996, 0.026625627666015953]
rxn38121_c	[0.0905773116536947, 0.05613956150814398, 0.05399906075559166, 0.07765105456026551]
rxn33610_c	[0.04933954133804568, 0.04762169086490916, 0.043837512897561486, 0.04992697740736546]
rxn04841_c	[0.01692378160105747, 0.018312239921938644, 0.018536353240080152, 0.018445661572192674]
rxn04840_c	[0.01692378160105747, 0.018312239921938644, 0.018536353240080152, 0.018445661572192674]
rxn33349_c	[0.01692378160105747, 0.018312239921938644, 0.018536353240080152, 0.018445661572192674]
rxn00984_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn30045_c	[0.020531648654392647, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn32228_c	[0.05307250780638414, 0.06396796524929402, 0.0653004271148349, 0.06515003291986336]
rxn30708_c	[0.049379573152127626, 0.0420350393543082, 0.043837512897561486, 0.05192806515658337]
rxn24414_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn30089_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn03087_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn27876_c	[0.07240286902116358, 0.0659575696474221, 0.0728126671452371, 0.08436602108149245]
rxn01146_c	[0.2410819126992847, 0.18802472316065932, 0.15590059430963893, 0.15262021273807247]
rxn01648_c	[0.2410819126992847, 0.18802472316065932, 0.15590059430963893, 0.15262021273807247]
rxn01358_c	[0.2410819126992847, 0.18802472316065932, 0.15590059430963893, 0.15262021273807247]
rxn30188_c	[0.2410819126992847, 0.18802472316065932, 0.15590059430963893, 0.15262021273807247]
rxn30189_c	[0.2410819126992847, 0.18802472316065932, 0.15590059430963893, 0.15262021273807247]
rxn33382_c	[0.2410819126992847, 0.18802472316065932, 0.15590059430963893, 0.15262021273807247]
rxn01366_c	[0.2410819126992847, 0.18802472316065932, 0.15590059430963893, 0.15262021273807247]
rxn01034_c	[0.17420376684111297, 0.15227882109318258, 0.14606470885862397, 0.13099644926403]
rxn34191_c	[0.17420376684111297, 0.15227882109318258, 0.14606470885862397, 0.13099644926403]
rxn34196_c	[0.17420376684111297, 0.15227882109318258, 0.14606470885862397, 0.13099644926403]
rxn02775_c	[0.2813038757499498, 0.24461222358099555, 0.21288711807873656, 0.2099169470169024]
rxn14270_c	[0.2813038757499498, 0.24461222358099555, 0.21288711807873656, 0.2099169470169024]
rxn27788_c	[0.020331489594657057, 0.018312239921938644, 0.018523860514879247, 0.022276843431752534]
rxn03867_c	[0.2704652626876832, 0.24461222358099555, 0.2740500424304795, 0.2515284807231301]
rxn28646_c	[0.08008897689793172, 0.09751545298528289, 0.08648608822598357, 0.08291950728650618]
rxn04464_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.022364650977189877]
rxn33098_c	[0.013165795252920595, 0.012793764676503202, 0.013137227951700947, 0.017992759495086687]
rxn30578_c	[0.037149854595878426, 0.04762169086490916, 0.051525786651816625, 0.05411863234659521]
rxn35311_c	[0.13779483382824242, 0.12786775430023328, 0.0878943581701267, 0.08585874939646623]
rxn35310_c	[0.13779483382824242, 0.12786775430023328, 0.0878943581701267, 0.08585874939646623]
rxn04448_c	[0.022808457961553553, 0.018817735169400024, 0.01923679717569877, 0.02053310132799679]
rxn15536_c	[0.0028225758368141843, 0.001998683483077842, 0.00168183206083291, 0.0023861236192248866]
rxn15315_c	[0.0028225758368141843, 0.001998683483077842, 0.00168183206083291, 0.0023861236192248866]
rxn27525_c	[0.0076914449680847196, 0.003247603460553745, 0.0029360724866389176, 0.004100681484290976]
rxn38710_c	[0.052722229451846854, 0.056643857275771786, 0.05399906075559166, 0.04708478579545616]
rxn38278_c	[0.19137741417496612, 0.13472696462421585, 0.1001639101383274, 0.09883578033750619]
rxn32389_c	[0.19137741417496612, 0.13472696462421585, 0.1001639101383274, 0.09883578033750619]
rxn03869_c	[0.19137741417496612, 0.13472696462421585, 0.1001639101383274, 0.09883578033750619]
rxn06522_c	[0.19137741417496612, 0.13472696462421585, 0.1001639101383274, 0.09883578033750619]
rxn38142_c	[0.19137741417496612, 0.13472696462421585, 0.1001639101383274, 0.09883578033750619]
rxn00519_c	[0.2704652626876832, 0.23653167195603164, 0.24115373649719, 0.2099169470169024]
rxn00305_c	[0.2704652626876832, 0.23653167195603164, 0.24115373649719, 0.2099169470169024]
rxn06485_c	[0.018772417822690655, 0.018312239921938644, 0.017379641176958165, 0.019337601376485384]
rxn38077_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn30643_c	[0.0032278979333124668, 0.0025069190573751583, 0.002117515577197801, 0.00246468826552632]
rxn30697_c	[0.05702064524739345, 0.08104310467440896, 0.07722671329852446, 0.08491135216211153]
rxn02144_c	[0.13646377610341642, 0.11302254771135531, 0.1452901604021219, 0.12256230343789219]
rxn38043_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn32242_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn33380_c	[0.13017377762934343, 0.12984553925265635, 0.09431518900020629, 0.09530961417617012]
rxn07267_c	[0.17420376684111297, 0.09734210133764522, 0.08711540883092074, 0.10260226189339149]
rxn35413_c	[0.17420376684111297, 0.15227882109318258, 0.09190792752371116, 0.09883578033750619]
rxn35247_c	[0.049379573152127626, 0.05156544131377168, 0.045562643590635755, 0.054797985462254194]
rxn06850_c	[0.017003845223884293, 0.01641839048191635, 0.01484035442034996, 0.01768774380901686]
rxn32851_c	[0.018772417822690655, 0.01657598290801521, 0.01529364131165547, 0.017655393657179583]
rxn31436_c	[0.30447228696237827, 0.28945908830578976, 0.2740500424304795, 0.36834486657402327]
rxn20661_c	[0.008677228337816222, 0.01044957733892502, 0.014519092839821435, 0.017655393657179583]
rxn03814_c	[0.12917798631409705, 0.1115293595189089, 0.0765973926424808, 0.06422112151781162]
rxn15679_c	[0.2410819126992847, 0.2256538547177048, 0.22440852663112587, 0.21999170751258826]
rxn33738_c	[0.2410819126992847, 0.2256538547177048, 0.22440852663112587, 0.21999170751258826]
rxn07317_c	[0.2410819126992847, 0.2256538547177048, 0.22440852663112587, 0.21999170751258826]
rxn35629_c	[0.2410819126992847, 0.2256538547177048, 0.22440852663112587, 0.21999170751258826]
rxn35343_c	[0.06628800975371311, 0.06163953716922966, 0.051996676910396784, 0.05411863234659521]
rxn32750_c	[0.06628800975371311, 0.06163953716922966, 0.051996676910396784, 0.05411863234659521]
rxn38123_c	[0.05855686602606076, 0.06290027658829915, 0.07018536352670242, 0.0732005984245685]
rxn11794_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn33035_c	[0.018772417822690655, 0.015681645889518713, 0.01480954851739803, 0.016476923968735062]
rxn30447_c	[0.05855686602606076, 0.0659575696474221, 0.08394240061222476, 0.08870556240568138]
rxn33672_c	[0.05855686602606076, 0.0659575696474221, 0.08394240061222476, 0.08870556240568138]
rxn31397_c	[0.018772417822690655, 0.018312239921938644, 0.02224697420110843, 0.02612651108715342]
rxn31381_c	[0.018772417822690655, 0.018312239921938644, 0.02224697420110843, 0.02612651108715342]
rxn11962_c	[0.018772417822690655, 0.018312239921938644, 0.02224697420110843, 0.02612651108715342]
rxn33166_c	[0.04708274794326282, 0.04167651658763141, 0.03684017157458996, 0.0477687603631139]
rxn38829_c	[0.09689733397498648, 0.07550767067620821, 0.07471823243975753, 0.07313589813304791]
rxn32605_c	[0.09689733397498648, 0.07550767067620821, 0.07471823243975753, 0.07313589813304791]
rxn04070_c	[0.1280170637590913, 0.1061751568330778, 0.0878943581701267, 0.1019229087412706]
rxn15478_c	[0.018359922855194055, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn15255_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn03064_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn02405_c	[0.024419738390290244, 0.03974994917844433, 0.02397210488907205, 0.02622818298251003]
rxn20499_c	[0.2021059397618501, 0.16985037662119334, 0.1546859614668447, 0.14876592363067284]
rxn19071_c	[0.2021059397618501, 0.16985037662119334, 0.1546859614668447, 0.14876592363067284]
rxn16574_c	[0.2410819126992847, 0.18508168462343477, 0.15590059430963893, 0.09643724788047442]
rxn26481_c	[0.0014715021830652266, 0.0014865080979995717, 0.0012109417961199739, 0.0018407925465059008]
rxn19956_c	[0.0014715021830652266, 0.0014865080979995717, 0.0012109417961199739, 0.0018407925465059008]
rxn06429_c	[0.018772417822690655, 0.018305559783293898, 0.016195814252447833, 0.02053310132799679]
rxn11156_c	[0.018772417822690655, 0.018305559783293898, 0.016195814252447833, 0.02053310132799679]
rxn35234_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn27983_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn35544_c	[0.08010398884822646, 0.08691342252217997, 0.0751539159433458, 0.07580709610000429]
rxn16582_c	[0.19137741417496612, 0.15227882109318258, 0.11451506112490152, 0.09883578033750619]
rxn20619_c	[0.015312501172320775, 0.01100903045131902, 0.011319679544660241, 0.013671703960661797]
rxn32559_c	[0.05042040026488754, 0.054315429144314524, 0.05860234317863055, 0.05411863234659521]
rxn00143_c	[0.2021059397618501, 0.15227882109318258, 0.14606470885862397, 0.13136154381392962]
rxn30734_c	[0.2021059397618501, 0.15227882109318258, 0.14606470885862397, 0.13136154381392962]
rxn16798_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn00879_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn02196_c	[0.02064674011320691, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn02128_c	[0.06161929966990292, 0.05545403442814658, 0.05917005198788516, 0.05192806515658337]
rxn12510_c	[0.06161929966990292, 0.05545403442814658, 0.05917005198788516, 0.05192806515658337]
rxn03047_c	[0.06161929966990292, 0.05545403442814658, 0.05917005198788516, 0.05192806515658337]
rxn38055_c	[0.07283821493926272, 0.061316472713971476, 0.06464910230080445, 0.064646294931541]
rxn38053_c	[0.07283821493926272, 0.061316472713971476, 0.06464910230080445, 0.064646294931541]
rxn38054_c	[0.07283821493926272, 0.061316472713971476, 0.06464910230080445, 0.064646294931541]
rxn37953_c	[0.016683590732577, 0.013916610713100014, 0.011742160527903174, 0.01630130887786037]
rxn16792_c	[0.2021059397618501, 0.16985037662119334, 0.14606470885862397, 0.13099644926403]
rxn00855_c	[0.08012400472858208, 0.06385371077878854, 0.07416812700799887, 0.07313589813304791]
rxn28082_c	[0.12917798631409705, 0.12984553925265635, 0.09928374141684966, 0.10260226189339149]
rxn04934_c	[0.009537912292544441, 0.0092676341406139, 0.009365704985023886, 0.012091168136712604]
rxn34245_c	[0.009537912292544441, 0.0092676341406139, 0.009365704985023886, 0.012091168136712604]
rxn35554_c	[0.011824729550557297, 0.01100903045131902, 0.011966603552646598, 0.013671703960661797]
rxn30541_c	[0.011824729550557297, 0.01100903045131902, 0.011966603552646598, 0.013671703960661797]
rxn35553_c	[0.011824729550557297, 0.01100903045131902, 0.011966603552646598, 0.013671703960661797]
rxn35551_c	[0.011824729550557297, 0.01100903045131902, 0.011966603552646598, 0.013671703960661797]
rxn35549_c	[0.011824729550557297, 0.01100903045131902, 0.011966603552646598, 0.013671703960661797]
rxn31250_c	[0.011824729550557297, 0.01100903045131902, 0.011966603552646598, 0.013671703960661797]
rxn00748_c	[0.0245848696140384, 0.04523810541952144, 0.043837512897561486, 0.05294016265815069]
rxn31790_c	[0.013165795252920595, 0.012793764676503202, 0.013137227951700947, 0.017992759495086687]
rxn03408_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn03933_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn01800_c	[0.13646377610341642, 0.12984553925265635, 0.09928374141684966, 0.11643888251727183]
rxn33463_c	[0.13646377610341642, 0.12984553925265635, 0.09928374141684966, 0.11643888251727183]
rxn11749_c	[0.13646377610341642, 0.12984553925265635, 0.09928374141684966, 0.11643888251727183]
rxn27933_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.019836717949270923]
rxn27932_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.019836717949270923]
rxn16789_c	[0.12917798631409705, 0.1061751568330778, 0.0878943581701267, 0.08870556240568138]
rxn31946_c	[0.049379573152127626, 0.06325091971594043, 0.07637735044933473, 0.07752627540491515]
rxn03663_c	[0.2704652626876832, 0.24461222358099555, 0.2740500424304795, 0.2252832674988227]
rxn04096_c	[0.2704652626876832, 0.24461222358099555, 0.2740500424304795, 0.2252832674988227]
rxn01896_c	[0.2704652626876832, 0.24461222358099555, 0.2740500424304795, 0.2252832674988227]
rxn01844_c	[0.01215499200339068, 0.018088870195480725, 0.017379641176958165, 0.01908804309009261]
rxn30380_c	[0.11942523616210382, 0.08198077958682734, 0.08121387756031177, 0.08436602108149245]
rxn30369_c	[0.11942523616210382, 0.08198077958682734, 0.08121387756031177, 0.08436602108149245]
rxn16675_c	[0.0249401519466702, 0.024747150204581816, 0.02397210488907205, 0.02794274084757612]
rxn34273_c	[0.01515737789942457, 0.010520493930926474, 0.011319679544660241, 0.016384494971298968]
rxn38499_c	[0.01515737789942457, 0.010520493930926474, 0.011319679544660241, 0.016384494971298968]
rxn31366_c	[0.01515737789942457, 0.010520493930926474, 0.011319679544660241, 0.016384494971298968]
rxn27536_c	[0.01515737789942457, 0.010520493930926474, 0.011319679544660241, 0.016384494971298968]
rxn15882_c	[0.12917798631409705, 0.12786775430023328, 0.11451506112490152, 0.11130445180176311]
rxn28051_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.019836717949270923]
rxn06224_c	[0.01740416334335548, 0.018312239921938644, 0.018536353240080152, 0.019337601376485384]
rxn02450_c	[0.008957451020378638, 0.011745775043716654, 0.01750286479898718, 0.02053310132799679]
rxn15365_c	[0.008957451020378638, 0.011745775043716654, 0.01750286479898718, 0.02053310132799679]
rxn06375_c	[0.008957451020378638, 0.011745775043716654, 0.01750286479898718, 0.02053310132799679]
rxn15666_c	[0.008957451020378638, 0.011745775043716654, 0.01750286479898718, 0.02053310132799679]
rxn20046_c	[0.38613217938309097, 0.28945908830578976, 0.2950596697666687, 0.36834486657402327]
rxn08113_c	[0.01969098060136833, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn38284_c	[0.01969098060136833, 0.018312239921938644, 0.018536353240080152, 0.02053310132799679]
rxn38029_c	[0.016823702071189675, 0.013581726806997516, 0.013467291220977444, 0.017877223249810812]
rxn29946_c	[0.016823702071189675, 0.013581726806997516, 0.013467291220977444, 0.017877223249810812]
rxn16503_c	[0.03811562205856896, 0.04936702698742309, 0.04197155521007291, 0.04598488074845149]
rxn38539_c	[0.018620129636052567, 0.018281920917580314, 0.016129801599614663, 0.01908804309009261]
rxn16758_c	[0.022808457961553553, 0.018344957891103433, 0.018968345717436785, 0.02053310132799679]
rxn31983_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.02086730125275627]
rxn34304_c	[0.0015065300185189553, 0.0011555640026780294, 0.0009644945546172676, 0.001919357192807335]
rxn33231_c	[0.0015065300185189553, 0.0011555640026780294, 0.0009644945546172676, 0.001919357192807335]
rxn35518_c	[0.0015065300185189553, 0.0011555640026780294, 0.0009644945546172676, 0.001919357192807335]
rxn19488_c	[0.2021059397618501, 0.15227882109318258, 0.14606470885862397, 0.13099644926403]
rxn10504_c	[0.018772417822690655, 0.03877681594432875, 0.051525786651816625, 0.047570038024399436]
rxn10505_c	[0.018772417822690655, 0.03877681594432875, 0.051525786651816625, 0.047570038024399436]
rxn30339_c	[0.045676630547019155, 0.04792505628681974, 0.04730537765609532, 0.054797985462254194]
rxn35352_c	[0.04726289109595744, 0.02414435917256946, 0.03684017157458996, 0.0495849901235366]
rxn01066_c	[0.021627519510180968, 0.020515793560486793, 0.02068467472176308, 0.02265118086134169]
rxn01973_c	[0.049379573152127626, 0.07796217272387597, 0.0878943581701267, 0.08491135216211153]
rxn33400_c	[0.009062534528340944, 0.01044957733892502, 0.011319679544660241, 0.010732461905394643]
rxn03378_c	[0.009062534528340944, 0.01044957733892502, 0.011319679544660241, 0.010732461905394643]
rxn04052_c	[0.2021059397618501, 0.16985037662119334, 0.14606470885862397, 0.134767552308376]
rxn03512_c	[0.2021059397618501, 0.16985037662119334, 0.14606470885862397, 0.134767552308376]
rxn32376_c	[0.018772417822690655, 0.018312239921938644, 0.018536353240080152, 0.022364650977189877]
rxn19018_c	[0.2021059397618501, 0.15227882109318258, 0.14606470885862397, 0.13099644926403]
rxn16206_c	[0.0105687314544524, 0.014070263327390064, 0.01304481023262386, 0.013671703960661797]
rxn35345_c	[0.0105687314544524, 0.014070263327390064, 0.01304481023262386, 0.013671703960661797]
rxn30378_c	[0.0870595161580271, 0.10717192892262835, 0.09928374141684966, 0.10260226189339149]
rxn31423_c	[0.049379573152127626, 0.045888174177821664, 0.04779387129217142, 0.04274986591111202]
rxn38824_c	[0.018772417822690655, 0.02205231971366589, 0.041707504593629575, 0.05024585743727756]
rxn32460_c	[0.018540066007888673, 0.01816372659929099, 0.01636744714981407, 0.01908804309009261]
rxn33550_c	[0.07445449934609392, 0.06907395988367722, 0.0653004271148349, 0.06521011178369315]
rxn33573_c	[0.07445449934609392, 0.06907395988367722, 0.0653004271148349, 0.06521011178369315]
rxn33383_c	[0.07445449934609392, 0.06907395988367722, 0.0653004271148349, 0.06521011178369315]
rxn14393_c	[0.07445449934609392, 0.06907395988367722, 0.0653004271148349, 0.06521011178369315]
rxn31847_c	[0.07445449934609392, 0.06907395988367722, 0.0653004271148349, 0.06521011178369315]
rxn00107_c	[0.07445449934609392, 0.06907395988367722, 0.0653004271148349, 0.06521011178369315]
rxn32308_c	[0.07445449934609392, 0.06907395988367722, 0.0653004271148349, 0.06521011178369315]
rxn33340_c	[0.07445449934609392, 0.06907395988367722, 0.0653004271148349, 0.06521011178369315]
rxn33024_c	[0.07445449934609392, 0.06907395988367722, 0.0653004271148349, 0.06521011178369315]
rxn32898_c	[0.07445449934609392, 0.06907395988367722, 0.0653004271148349, 0.06521011178369315]
rxn32981_c	[0.07445449934609392, 0.06907395988367722, 0.0653004271148349, 0.06521011178369315]
rxn02517_c	[0.07445449934609392, 0.06907395988367722, 0.0653004271148349, 0.06521011178369315]
rxn33078_c	[0.1280170637590913, 0.12079973399149803, 0.0878943581701267, 0.08870556240568138]
rxn01064_c	[0.15522368399688202, 0.12984553925265635, 0.11451506112490152, 0.10260226189339149]
rxn06979_c	[0.2021059397618501, 0.18508168462343477, 0.14606470885862397, 0.2099169470169024]
rxn06887_c	[0.2021059397618501, 0.18508168462343477, 0.14606470885862397, 0.2099169470169024]
rxn07585_c	[0.06446656229304061, 0.05299165276713978, 0.04475288836892048, 0.05411863234659521]
rxn15699_c	[0.06446656229304061, 0.05299165276713978, 0.04475288836892048, 0.05411863234659521]
rxn38030_c	[0.04837877785344966, 0.04201534030554272, 0.02224697420110843, 0.026884428850329233]
rxn02939_c	[0.06446656229304061, 0.06456681647977613, 0.0751539159433458, 0.07917613299061463]
rxn33750_c	[0.01667858675448249, 0.015642247781709178, 0.014307852345644646, 0.013671703960661797]
